,month,CensusTract,TotalPop,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,FELONY,MISDEMEANOR,VIOLATION,restaurants,bar,park,subway_station
2769,2,36061014200,4467,235455.0,43299.0,209894.0,45548.0,5.9,9.3,75.2,3.3,20.0,0.0,1.6,14.9,24.1,2122,83.8,1.3,14.9,0.0,1.9,0,1,0,60.0,55.0,9.0,3.0
2770,2,36061014401,5228,101750.0,21279.0,103629.0,15675.0,4.1,0.0,67.0,9.4,20.6,1.6,1.3,11.8,33.6,2998,75.1,6.9,17.6,0.5,5.0,0,0,1,,,,
2771,2,36061014500,5195,161685.0,29461.0,141678.0,22522.0,4.4,0.0,78.7,2.4,17.0,0.0,1.9,10.7,25.4,2807,88.5,6.799999999999999,4.2,0.6,4.7,2,5,0,60.0,60.0,27.0,9.0
2772,2,36061014601,4463,120257.0,23922.0,98530.0,19391.0,3.8,0.0,73.8,6.9,18.8,0.0,0.5,5.7,32.2,3135,85.9,8.3,5.8,0.0,2.6,0,1,0,40.0,40.0,9.0,3.0
2773,2,36061014602,7748,97632.0,19046.0,91861.0,9389.0,4.4,2.7,75.7,3.4,16.8,1.8,2.3,8.7,30.7,5680,85.8,6.1,7.7,0.3,3.6,0,1,0,20.0,20.0,5.0,2.0
2774,2,36061014700,3161,137328.0,40035.0,109862.0,15161.0,3.0,0.9,85.4,2.6,11.3,0.7,0.0,5.7,24.5,2029,91.2,2.3,6.5,0.0,3.8,0,1,0,20.0,17.0,7.0,0.0
2775,2,36061014801,3081,167667.0,28249.0,142557.0,24516.0,4.4,4.1,77.0,3.5,18.4,0.0,1.1,6.2,29.4,1831,86.8,4.4,8.2,0.5,3.0,0,1,0,20.0,20.0,2.0,2.0
2776,2,36061014802,6751,109493.0,34118.0,100936.0,13315.0,5.1000000000000005,6.6,69.39999999999999,5.5,22.9,1.5,0.7000000000000001,10.3,31.1,4017,81.89999999999998,8.200000000000001,9.599999999999998,0.29999999999999993,1.4,4,6,1,20.0,20.0,3.0,2.0
2777,2,36061014900,5934,154972.0,31969.0,138838.0,22858.0,5.1000000000000005,4.9,69.3,3.6,23.8,0.3,3.1,7.6,27.9,3239,89.10000000000002,5.3,5.6000000000000005,0.0,4.3,4,0,2,20.0,20.0,9.0,3.0
2778,2,36061015100,7481,67125.0,20946.0,75573.0,15877.0,21.9,37.3,58.5,10.4,25.9,0.0,5.1,4.6,32.4,3497,82.9,11.3,5.8,0.0,6.2,0,1,0,180.0,52.0,61.0,1.0
2779,2,36061015200,7574,82308.0,23320.0,68521.0,9162.0,13.1,4.4,64.1,6.900000000000001,23.3,3.6,2.1,13.4,34.5,3973,76.4,13.6,8.9,1.0,3.1,2,1,0,193.0,38.0,34.0,2.0
2780,2,36061015300,9358,140083.0,38731.0,117172.0,20014.0,4.0,0.0,73.3,4.6,21.7,0.0,0.4,6.6,25.4,5380,82.8,5.2,12.0,0.0,6.1,0,5,0,60.0,60.0,30.0,5.0
2781,2,36061015400,14693,80803.0,14490.0,56872.0,6487.0,9.2,5.1000000000000005,65.7,7.5,22.1,0.4,4.3,5.0,37.9,8558,84.10000000000002,7.399999999999999,8.5,0.0,6.799999999999999,4,2,1,60.0,60.0,13.0,7.0
2782,2,36061015500,10151,106157.0,21696.0,84369.0,9487.0,5.8,6.3,73.2,6.0,19.8,0.0,1.0,12.1,29.7,5471,80.0,7.9,12.1,0.0,7.5,1,1,0,106.0,33.0,44.0,3.0
2783,2,36061015601,5408,88620.0,9491.0,64135.0,8537.0,9.7,23.0,67.0,6.7,23.5,1.9,0.8,5.1,35.3,4097,83.6,10.1,5.8,0.5,2.5,1,0,0,20.0,20.0,7.0,2.0
2784,2,36061015602,2217,50455.0,10657.0,38823.0,8410.0,21.7,29.2,46.1,20.0,30.6,0.0,3.3,3.4,32.6,1073,82.4,13.1,4.5,0.0,10.1,0,1,0,40.0,20.0,15.0,3.0
2785,2,36061015700,9521,122734.0,34648.0,95542.0,13515.0,6.5,0.0,76.39999999999998,5.3,15.0,0.0,3.2,12.8,28.300000000000004,6366,84.10000000000002,4.1000000000000005,11.900000000000002,0.0,3.7,3,3,1,60.0,60.0,23.0,6.0
2786,2,36061015801,5799,136750.0,37809.0,116699.0,22654.0,4.8,6.7,75.6,8.3,14.3,0.8,1.1,9.3,29.1,3160,82.2,8.5,9.3,0.0,6.1,0,0,1,40.0,39.0,15.0,4.0
2787,2,36061015802,4808,100642.0,17446.0,63064.0,9396.0,5.7,3.1,74.2,5.4,15.8,1.8,2.8,2.5,28.7,2966,89.2,6.1,4.7,0.0,4.6,1,2,1,,,,
2788,2,36061015900,9120,117900.0,17123.0,105968.0,13291.0,10.9,0.0,78.3,5.1,15.7,0.0,0.9,9.1,30.1,6364,86.2,6.4,7.4,0.0,1.3,2,1,1,43.0,23.0,15.0,1.0
2789,2,36061016001,3861,222222.0,33480.0,189772.0,27926.0,2.0,0.9,80.8,5.6,11.6,1.9,0.0,18.5,33.5,1759,78.3,6.5,14.6,0.6,4.3,1,0,0,40.0,23.0,12.0,1.0
2790,2,36061016002,3562,87167.0,27892.0,78935.0,18059.0,11.0,5.3,71.2,9.9,17.2,1.0,0.6,11.4,24.1,1730,83.8,3.1,12.5,0.6,5.0,1,0,0,20.0,10.0,10.0,1.0
2791,2,36061016100,6189,126727.0,14242.0,127463.0,25790.0,2.8,0.0,78.1,3.9,17.3,0.0,0.8,3.9,29.5,4210,84.8,8.3,7.0,0.0,4.1,1,1,0,40.0,40.0,21.0,4.0
2792,2,36061016200,9195,21577.0,5389.0,15640.0,2245.0,40.1,54.89999999999999,38.1,20.4,24.5,5.2,11.900000000000002,4.9,33.800000000000004,2825,82.2,14.400000000000002,3.3999999999999995,0.0,22.800000000000004,1,5,3,320.0,13.0,72.0,0.0
2793,2,36061016300,7101,109971.0,14613.0,109915.0,20153.0,8.6,2.4,79.1,2.4,17.6,0.5,0.5,8.9,29.100000000000005,3820,85.0,5.8,9.3,0.0,4.3,2,0,1,167.0,66.0,49.0,7.0
2794,2,36061016400,6901,33493.0,9622.0,34244.0,10606.0,24.1,32.300000000000004,47.39999999999999,15.5,22.7,1.6,12.8,1.2,36.9,3239,85.39999999999998,11.599999999999998,3.0,0.0,11.099999999999998,1,5,1,40.0,17.0,25.0,4.0
2795,2,36061016500,6760,126346.0,25220.0,115152.0,15800.0,6.2,0.0,71.5,9.3,17.3,1.5,0.4,11.6,33.9,3973,85.7,4.5,9.9,0.0,4.1,0,1,0,80.0,72.0,49.0,7.0
2796,2,36061016600,7313,35306.0,6662.0,28460.0,4960.0,24.5,30.39999999999999,39.79999999999999,28.89999999999999,18.399999999999995,8.599999999999998,4.299999999999999,5.200000000000001,30.800000000000004,3980,87.59999999999997,6.400000000000002,6.099999999999998,0.0,8.3,5,9,4,40.0,20.0,28.0,3.0
2797,2,36061016700,6468,113276.0,18067.0,119661.0,16231.0,8.0,7.899999999999999,79.3,5.1000000000000005,14.2,0.5,1.0,10.4,26.7,3772,80.8,4.5,14.400000000000002,0.4,4.1000000000000005,2,4,1,91.0,60.0,24.0,4.0
2798,2,36061016800,4693,26136.0,7756.0,27423.0,6873.0,37.5,52.6,45.2,21.6,24.9,0.0,8.4,0.6,35.2,1496,91.0,3.9,5.1000000000000005,0.0,15.1,2,3,1,60.0,18.0,46.0,3.0
2799,2,36061016900,7864,107401.0,32267.0,90625.0,17338.0,7.5,0.0,72.4,3.8,19.4,0.5,3.8,7.900000000000001,30.399999999999995,4837,80.4,7.900000000000001,11.699999999999998,0.0,3.2999999999999994,2,1,0,60.0,56.0,44.0,7.0
2800,2,36061017000,7824,30711.0,7237.0,20680.0,2607.0,30.1,31.1,33.4,32.0,22.6,3.7,8.4,0.7999999999999999,36.9,3259,80.89999999999998,15.1,3.7,0.3,12.8,1,5,0,60.0,11.0,37.0,2.0
2801,2,36061017100,9135,115331.0,31450.0,108407.0,21130.0,8.4,0.0,71.6,10.1,16.3,1.9,0.0,7.0,30.6,5855,79.8,7.1,12.7,0.4,3.9,2,3,0,103.0,46.0,26.0,4.0
2802,2,36061017200,5655,35017.0,5821.0,21370.0,3365.0,22.5,32.89999999999999,27.100000000000005,36.89999999999999,18.800000000000004,10.7,6.4,7.299999999999998,32.0,2578,76.89999999999998,9.900000000000002,11.2,2.0,13.099999999999996,1,11,1,60.0,17.0,57.0,5.0
2803,2,36061017300,8486,113750.0,14700.0,87900.0,17607.0,3.9,0.0,66.6,7.8,19.2,5.0,1.4,9.1,35.4,5134,86.4,4.5,8.7,0.4,3.2,4,0,0,60.0,60.0,36.0,5.0
2804,2,36061017401,4127,21435.0,6042.0,26454.0,7199.0,36.6,50.3,39.1,28.6,22.9,3.5,5.8,9.5,39.6,1492,78.1,15.5,6.4,0.0,10.4,3,2,0,40.0,10.0,38.0,2.0
2805,2,36061017402,2309,37426.0,15350.0,23962.0,4066.0,29.1,26.0,42.8,17.9,31.3,5.5,2.5,7.3,31.6,987,83.0,14.4,2.6,0.0,13.6,1,1,0,20.0,5.0,19.0,2.0
2806,2,36061017500,10840,137344.0,30453.0,95772.0,14955.0,3.5,0.0,80.3,4.0,13.7,0.8,1.1,8.8,27.2,5915,77.6,6.6,15.8,0.0,4.2,0,2,0,90.0,31.0,30.0,3.0
2807,2,36061017700,9522,77957.0,19064.0,72356.0,13848.0,17.7,25.3,64.5,16.0,16.5,1.6,1.3,6.2,33.7,4793,79.1,14.6,6.3,0.0,5.6,1,3,1,60.0,41.0,23.0,4.0
2808,2,36061017800,3825,32896.0,9025.0,21067.0,2566.0,24.6,32.9,24.1,31.5,33.0,1.9,9.6,4.0,36.5,1869,90.0,7.4,2.6,0.0,7.6,0,3,1,160.0,56.0,89.0,0.0
2809,2,36061017900,9064,75997.0,12074.0,71123.0,15970.0,10.8,6.9,68.89999999999999,14.0,12.5,3.7,0.9000000000000001,10.8,32.5,5067,81.0,7.700000000000001,11.3,0.0,5.3,1,7,0,105.0,46.0,38.0,4.0
2810,2,36061018000,8275,31842.0,4386.0,20008.0,3678.0,25.7,29.5,36.2,28.0,23.0,5.0,7.7,1.3,34.6,3529,93.7,4.6,1.7,0.0,10.9,2,2,1,40.0,20.0,31.0,2.0
2811,2,36061018100,9008,70075.0,24512.0,65581.0,12872.0,7.400000000000001,1.9,65.8,10.5,20.0,2.6,1.1,7.0,30.8,4265,79.2,13.5,6.599999999999999,0.6999999999999998,13.6,1,1,1,40.0,25.0,8.0,3.0
2812,2,36061018200,7206,23451.0,5972.0,16787.0,3556.0,43.0,59.1,21.699999999999992,43.79999999999998,23.0,3.200000000000001,8.3,2.899999999999999,33.3,2868,87.5,9.300000000000002,3.100000000000001,0.0,9.599999999999998,8,10,1,60.0,31.0,60.0,5.0
2813,2,36061018300,8232,100956.0,33658.0,81041.0,11007.0,6.4,0.0,74.5,8.599999999999998,13.900000000000004,0.7999999999999999,2.1000000000000005,7.700000000000002,30.9,5702,70.10000000000001,11.0,18.9,0.0,3.899999999999999,4,6,1,102.0,32.0,22.0,4.0
2814,2,36061018400,7796,25581.0,3819.0,20311.0,4797.0,33.2,47.1,32.2,27.1,27.0,1.4,12.3,2.1,36.6,2946,84.0,14.1,1.9,0.0,9.6,1,2,1,60.0,26.0,50.0,6.0
2815,2,36061018500,5174,91776.0,20338.0,66085.0,7357.0,7.2,0.0,75.7,3.1,21.2,0.0,0.0,9.6,35.8,2750,85.3,11.8,2.9,0.0,8.0,0,4,0,40.0,12.0,10.0,5.0
2816,2,36061018600,7310,24769.0,11011.0,14211.0,2474.0,44.399999999999984,57.0,22.1,41.5,18.6,0.7000000000000001,17.199999999999996,12.400000000000004,35.39999999999999,2407,81.70000000000002,12.0,6.4,0.0,8.299999999999999,3,7,1,20.0,5.0,11.0,2.0
2817,2,36061018700,8310,110385.0,14268.0,70361.0,9290.0,12.0,14.3,78.6,9.0,9.4,1.3,1.7,9.1,31.5,5158,72.3,8.9,17.4,1.4,5.3,0,2,0,84.0,21.0,15.0,3.0
2818,2,36061018800,5452,29146.0,7673.0,19456.0,2869.0,29.699999999999992,38.10000000000001,30.1,32.89999999999999,20.9,6.1000000000000005,10.099999999999998,1.1999999999999995,34.0,2292,89.70000000000003,9.400000000000002,0.9000000000000002,0.0,12.5,2,9,0,40.0,27.0,40.0,2.0
2819,2,36061018900,12825,28158.0,6515.0,30439.0,5576.0,36.0,43.4,55.1,26.3,11.3,1.7,5.5,2.2,35.7,4805,84.0,11.9,4.1,0.0,16.5,1,3,1,80.0,63.0,35.0,7.0
2820,2,36061019000,3194,58750.0,11440.0,43747.0,7828.0,17.7,13.3,59.4,16.400000000000002,17.8,1.0,5.4,4.0,34.9,1547,78.89999999999998,14.6,6.5,0.0,4.8,2,3,1,40.0,17.0,20.0,3.0
2821,2,36061019100,9545,83188.0,20825.0,71846.0,7178.0,10.2,9.099999999999998,74.39999999999998,7.5,15.099999999999996,2.8000000000000003,0.2,5.700000000000002,31.4,6057,73.5,12.099999999999996,14.400000000000004,0.0,5.0,2,7,2,102.0,43.0,25.0,4.0
2822,2,36061019200,4066,16206.0,1956.0,12211.0,4158.0,56.6,68.9,18.1,43.20000000000001,23.600000000000005,2.7999999999999994,12.4,2.9,33.7,1012,79.0,15.300000000000002,5.7,0.0,18.8,0,1,2,100.0,18.0,30.0,0.0
2823,2,36061019300,9327,32236.0,11012.0,28090.0,5650.0,32.1,18.6,50.5,23.1,16.7,4.3,5.4,0.0,30.1,4128,83.4,8.2,8.4,0.0,12.0,1,0,0,60.0,52.0,44.0,6.0
2824,2,36061019400,6861,27273.0,11367.0,12876.0,2038.0,54.5,74.4,9.8,34.3,40.0,6.7,9.1,4.0,32.2,2178,78.1,18.1,0.0,3.8,9.7,0,3,0,40.0,15.0,33.0,1.0
2825,2,36061019500,7608,117045.0,25802.0,71348.0,9226.0,12.3,4.8,74.2,8.200000000000001,13.3,1.7,2.6,7.5,37.2,4306,81.8,6.9,10.7,0.6,6.6000000000000005,1,3,2,90.0,60.0,34.0,6.0
2826,2,36061019600,4327,19045.0,5094.0,19636.0,3260.0,37.29999999999999,45.79999999999998,34.70000000000001,22.699999999999992,34.60000000000001,3.2999999999999985,4.799999999999999,5.200000000000001,35.60000000000001,1640,84.29999999999998,12.400000000000004,3.2999999999999985,0.0,9.199999999999998,2,16,3,60.0,16.0,50.0,5.0
2827,2,36061019701,939,72000.0,21439.0,57343.0,16504.0,36.9,59.1,69.5,2.1,20.0,2.7999999999999994,5.599999999999999,8.6,31.2,430,69.3,7.400000000000001,23.3,0.0,8.1,0,2,1,80.0,70.0,59.0,6.0
2828,2,36061019800,2513,70481.0,17336.0,43718.0,10344.0,16.800000000000004,13.5,70.70000000000002,11.400000000000002,15.099999999999998,0.0,2.8000000000000003,7.799999999999999,29.6,1345,69.10000000000001,23.6,7.299999999999999,0.0,9.099999999999998,2,6,2,80.0,28.0,46.0,5.0
2829,2,36061019900,9722,76902.0,8994.0,46120.0,10273.0,19.2,1.8,76.1,7.7,10.6,2.2,3.4,4.5,28.0,4163,83.8,8.8,7.4,0.0,6.4,2,1,1,99.0,39.0,25.0,7.0
2830,2,36061020000,3176,66000.0,16866.0,40761.0,5490.0,12.4,3.6,60.8,21.4,13.5,0.0,4.4,9.3,32.4,1783,72.60000000000002,12.6,14.8,0.0,3.1,3,3,0,20.0,14.0,14.0,1.0
2831,2,36061020101,1807,82353.0,14454.0,26527.0,6601.0,16.2,10.4,66.2,8.5,25.3,0.0,0.0,10.6,18.5,435,82.3,7.1,10.6,0.0,4.2,0,1,0,40.0,23.0,24.0,3.0
2832,2,36061020102,4290,54563.0,6386.0,39145.0,6687.0,18.5,17.5,50.8,17.8,21.6,3.7,6.1000000000000005,6.299999999999999,32.9,2319,75.39999999999998,17.400000000000002,7.200000000000001,0.0,9.3,2,5,0,20.0,20.0,12.0,1.0
2833,2,36061020300,3142,36667.0,16046.0,10478.0,2895.0,26.6,11.3,55.3,6.7,35.4,0.0,2.5,10.2,22.2,790,83.5,11.3,5.2,0.0,6.7,1,1,0,40.0,11.0,19.0,3.0
2834,2,36061020600,2949,39468.0,8268.0,27499.0,4257.0,25.1,26.2,45.5,20.8,23.800000000000004,5.2,4.7,4.7,33.0,1311,75.39999999999998,18.8,5.799999999999999,0.0,8.200000000000001,1,5,2,40.0,6.0,23.0,1.0
2835,2,36061020800,5320,42220.0,8831.0,37019.0,7619.0,25.6,50.1,42.3,13.7,30.4,3.5,10.1,6.3,36.4,2695,78.7,11.1,10.2,0.0,11.0,1,3,0,40.0,28.0,28.0,3.0
2836,2,36061020901,4064,32848.0,10865.0,15769.0,2842.0,35.4,46.5,31.300000000000004,31.800000000000004,29.9,0.0,7.1000000000000005,5.3,34.5,1474,74.39999999999998,19.1,6.6000000000000005,0.0,6.799999999999999,5,2,0,20.0,17.0,11.0,1.0
2837,2,36061021000,7084,29811.0,4644.0,20119.0,3101.0,34.5,56.4,39.5,18.5,28.9,4.6,8.4,3.3,39.7,2560,67.0,27.1,5.9,0.0,11.8,3,2,0,40.0,0.0,17.0,2.0
2838,2,36061021100,10211,53389.0,15849.0,33953.0,6508.0,29.5,14.900000000000002,63.3,12.400000000000002,17.3,2.3000000000000003,4.8,6.6000000000000005,33.4,4337,78.2,12.5,9.2,0.0,5.5,2,5,2,173.0,33.0,37.0,7.0
2839,2,36061021200,4412,52263.0,5507.0,33904.0,5647.0,9.2,3.7,64.9,14.5,19.6,0.0,1.1,7.3,31.4,1972,81.1,15.8,3.0,0.0,14.7,0,4,0,60.0,23.0,45.0,3.0
2840,2,36061021303,6087,37628.0,7577.0,20121.0,3277.0,34.7,64.8,32.1,36.0,17.4,3.3,11.3,9.9,36.9,3146,78.4,12.3,9.3,0.0,4.1,2,1,1,40.0,15.0,17.0,3.0
2841,2,36061021400,3007,44405.0,6150.0,30761.0,3769.0,25.600000000000005,42.4,47.70000000000001,24.2,23.3,1.0,3.7000000000000006,4.8,40.3,1726,70.7,25.3,4.0,0.0,11.0,1,1,1,60.0,11.0,11.0,4.0
2842,2,36061021500,3756,33477.0,7115.0,17403.0,2553.0,28.3,28.4,31.8,27.2,32.1,2.3,6.7,7.5,31.2,1410,75.9,16.7,7.4,0.0,9.6,0,4,0,20.0,7.0,13.0,1.0
2843,2,36061021600,8413,46250.0,6779.0,36927.0,4871.0,23.6,21.2,49.0,19.4,25.6,2.3999999999999995,3.6000000000000005,4.799999999999999,32.5,4158,77.89999999999998,16.599999999999998,5.5,0.0,8.200000000000001,3,4,3,40.0,26.0,25.0,7.0
2844,2,36061021800,7569,47155.0,9711.0,27843.0,5584.0,39.0,55.100000000000016,49.0,26.899999999999995,15.800000000000002,0.29999999999999993,7.900000000000001,6.900000000000001,34.39999999999999,3211,84.60000000000002,9.2,6.200000000000002,0.0,12.5,5,6,1,60.0,49.0,28.0,7.0
2845,2,36061021900,6401,19025.0,5379.0,11947.0,2326.0,43.0,66.60000000000001,22.0,25.0,38.60000000000001,0.9000000000000002,13.599999999999996,2.8,40.7,1993,79.39999999999998,19.4,1.1999999999999995,0.0,9.0,3,8,3,145.0,32.0,16.0,7.0
2846,2,36061022000,5379,47808.0,10415.0,36435.0,6590.0,22.5,30.300000000000004,44.39999999999999,15.2,30.300000000000004,4.6000000000000005,5.5,3.6000000000000005,37.6,2657,74.5,19.7,5.799999999999999,0.0,8.299999999999999,2,2,4,60.0,59.0,33.0,5.0
2847,2,36061022102,2351,42284.0,14016.0,35052.0,5527.0,14.5,4.8,50.3,27.5,18.3,3.4,0.5,4.8,37.9,1317,66.7,22.6,10.7,0.0,10.6,1,3,0,20.0,8.0,6.0,1.0
2848,2,36061022200,3089,32361.0,14495.0,33253.0,6098.0,42.8,57.899999999999984,59.70000000000001,18.800000000000004,19.300000000000004,1.6,0.5,4.9,36.39999999999999,1157,77.29999999999998,11.099999999999996,11.599999999999996,0.0,6.799999999999998,1,9,2,60.0,58.0,47.0,4.0
2849,2,36061022301,7967,37500.0,4507.0,17791.0,2617.0,24.6,36.8,35.7,30.9,17.7,5.2,10.5,1.6999999999999995,38.6,4317,80.5,15.400000000000002,4.0,0.0,9.6,4,3,0,86.0,25.0,24.0,3.0
2850,2,36061022400,7962,25000.0,7981.0,17025.0,4053.0,45.5,59.89999999999999,30.800000000000004,28.0,29.7,4.7,6.9,7.799999999999999,37.0,2789,83.39999999999998,12.7,3.8,0.0,11.7,1,7,0,60.0,55.0,53.0,4.0
2851,2,36061022500,10269,48157.0,12687.0,22172.0,2678.0,27.199999999999992,37.89999999999999,31.300000000000008,29.699999999999992,25.800000000000008,7.700000000000002,5.4,6.200000000000002,38.39999999999999,5003,77.79999999999998,12.0,10.2,0.0,12.2,4,8,2,120.0,43.0,45.0,7.0
2852,2,36061022600,4235,36627.0,10037.0,27968.0,4443.0,34.4,40.4,46.5,25.2,16.1,2.6,9.6,5.7,36.2,1961,69.6,20.2,10.2,0.0,7.2,1,4,0,60.0,36.0,41.0,4.0
2853,2,36061022700,5319,47597.0,6894.0,33640.0,7494.0,26.8,27.0,50.4,25.6,16.900000000000002,1.7,5.5,6.1000000000000005,35.6,2798,84.5,9.1,6.4,0.0,9.9,0,4,2,40.0,24.0,14.0,3.0
2854,2,36061022800,5814,33910.0,14353.0,28034.0,4948.0,30.5,25.6,45.899999999999984,28.199999999999992,18.9,1.3000000000000005,5.700000000000002,9.099999999999998,39.89999999999999,2662,73.60000000000002,20.7,5.700000000000002,0.0,20.800000000000004,1,10,1,40.0,21.0,19.0,3.0
2855,2,36061022900,8598,34898.0,9962.0,21559.0,3199.0,28.800000000000004,37.5,30.2,28.800000000000004,24.9,9.5,6.700000000000001,8.1,41.5,4137,78.39999999999998,11.2,10.4,0.0,14.5,3,5,1,97.0,42.0,40.0,4.0
2856,2,36061023000,9259,35569.0,6368.0,25630.0,3970.0,27.699999999999992,18.800000000000004,27.800000000000008,25.699999999999992,26.399999999999995,4.1000000000000005,16.099999999999998,6.0,38.5,4454,79.60000000000002,15.699999999999998,4.700000000000001,0.0,13.900000000000004,2,7,3,60.0,23.0,20.0,3.0
2857,2,36061023100,6890,45262.0,10533.0,28203.0,4707.0,22.1,20.6,45.10000000000001,22.800000000000004,23.5,2.3999999999999995,6.299999999999999,1.3000000000000005,39.0,3770,83.29999999999998,9.900000000000002,6.4,0.4,9.7,4,6,0,40.0,18.0,28.0,3.0
2858,2,36061023200,8370,28800.0,3316.0,14859.0,2276.0,30.2,33.8,25.0,31.5,27.300000000000008,5.900000000000002,10.300000000000002,2.3999999999999995,37.70000000000001,3447,74.79999999999998,15.800000000000004,9.400000000000002,0.0,18.399999999999995,6,11,1,60.0,17.0,14.0,6.0
2859,2,36061023300,6808,41552.0,8931.0,26751.0,5143.0,26.0,39.3,29.4,33.6,21.1,5.5,10.5,8.299999999999999,36.0,3633,81.3,7.200000000000001,11.599999999999998,0.0,6.4,3,5,0,130.0,35.0,42.0,4.0
2860,2,36061023400,5225,38854.0,13711.0,24034.0,3730.0,31.7,48.6,34.4,34.0,25.5,3.4,2.7,6.1,34.9,2599,79.7,13.8,6.5,0.0,18.9,0,1,0,40.0,11.0,15.0,4.0
2861,2,36061023501,6647,34846.0,7530.0,21458.0,4023.0,41.3,69.7,36.9,33.6,16.3,2.0,11.2,5.0,39.3,2833,79.2,14.5,6.4,0.0,14.0,1,4,2,60.0,21.0,48.0,6.0
2862,2,36061023502,1840,29293.0,5717.0,19405.0,2664.0,22.2,22.4,33.3,32.8,23.0,2.2,8.7,7.1,43.8,897,80.8,12.7,6.5,0.0,14.7,0,2,0,20.0,4.0,15.0,3.0
2863,2,36061023600,7004,36540.0,3055.0,26711.0,8585.0,18.5,20.0,22.7,30.2,36.9,0.9,9.3,0.0,35.9,2371,75.7,21.9,2.4,0.0,23.8,1,3,0,80.0,18.0,27.0,7.0
2864,2,36061023700,7450,37232.0,8333.0,21623.0,3323.0,17.2,20.1,31.1,30.800000000000004,28.6,2.8999999999999995,6.5,1.9,41.1,4047,80.39999999999998,12.7,6.9,0.0,8.299999999999999,0,5,2,122.0,20.0,44.0,5.0
2865,2,36061023802,2380,114545.0,18462.0,39679.0,9575.0,18.2,5.9,80.9,4.1,12.3,2.7,0.0,7.5,39.9,822,76.4,19.1,4.5,0.0,7.0,1,0,0,180.0,0.0,47.0,0.0
2866,2,36061023900,2810,41036.0,12263.0,23321.0,3991.0,22.6,30.8,42.3,28.7,18.2,1.6,9.2,3.6,42.8,1426,73.4,17.3,9.3,0.0,14.0,0,1,0,20.0,5.0,11.0,4.0
2867,2,36061024100,7911,47957.0,13999.0,26193.0,3625.0,25.7,52.3,32.9,26.4,18.4,10.3,11.9,6.0,35.0,4277,85.6,8.9,5.5,0.0,10.6,1,2,1,69.0,8.0,21.0,4.0
2868,2,36061024200,3972,18275.0,3301.0,15284.0,2680.0,48.2,55.2,33.2,29.2,18.9,5.6000000000000005,13.099999999999998,1.9,37.1,1394,84.7,14.099999999999998,1.2,0.0,10.4,2,4,2,180.0,21.0,72.0,6.0
2869,2,36061024301,3926,38067.0,7134.0,23358.0,5114.0,32.5,44.9,38.3,19.1,27.5,3.2,12.0,9.3,41.3,1777,73.4,12.9,11.4,2.3,18.4,1,4,0,40.0,10.0,11.0,3.0
2870,2,36061024302,7239,20371.0,3508.0,11404.0,1459.0,42.60000000000001,57.3,16.300000000000004,31.5,37.7,8.099999999999998,6.4,4.799999999999999,44.89999999999999,2087,59.5,35.2,5.299999999999999,0.0,29.7,3,7,0,120.0,13.0,49.0,10.0
2871,2,36061024500,16231,35394.0,3870.0,15173.0,1608.0,30.800000000000008,40.8,23.300000000000008,38.0,22.6,5.799999999999998,10.3,6.200000000000002,37.0,7633,84.70000000000002,7.0,8.0,0.29999999999999993,10.3,7,7,0,40.0,13.0,14.0,6.0
2872,2,36061024700,7960,40559.0,9763.0,22042.0,5453.0,22.9,30.4,32.4,36.4,22.3,3.5,5.4,10.8,35.80000000000001,3606,81.10000000000002,11.0,7.3,0.6,9.4,2,3,1,155.0,22.0,41.0,7.0
2873,2,36061024900,1324,37679.0,10059.0,15501.0,2734.0,29.6,39.6,21.3,39.8,23.4,3.4,12.1,0.0,42.2,535,88.2,5.8,6.0,0.0,22.4,1,3,1,,,,
2874,2,36061025100,2629,28688.0,4166.0,17484.0,5032.0,32.7,34.89999999999999,29.6,36.39999999999999,13.7,6.299999999999999,14.099999999999998,4.799999999999999,39.39999999999999,1001,79.5,13.099999999999998,7.4,0.0,18.4,3,4,3,60.0,25.0,23.0,5.0
2875,2,36061025300,12189,36780.0,8286.0,17771.0,2565.0,27.9,29.9,26.7,38.1,16.9,3.7,14.6,6.2,32.6,5359,80.8,10.0,9.0,0.2,17.8,0,2,0,40.0,22.0,15.0,3.0
2876,2,36061025500,5420,50228.0,17007.0,25635.0,3801.0,28.8,30.0,49.4,21.8,20.4,2.1,6.4,11.8,29.7,2601,83.4,8.8,7.8,0.0,11.7,0,1,0,237.0,33.0,46.0,7.0
2877,2,36061025700,4446,76686.0,8162.0,45748.0,5685.0,10.9,7.8,62.8,9.6,20.1,1.0,6.6,10.5,36.2,2229,77.5,14.8,7.8,0.0,8.5,0,4,0,20.0,20.0,16.0,2.0
2878,2,36061025900,4155,54913.0,6916.0,35324.0,5461.0,25.0,37.2,47.2,19.5,22.5,3.0,7.799999999999998,1.6,33.300000000000004,2112,73.89999999999998,13.699999999999998,12.400000000000004,0.0,11.900000000000004,1,10,1,20.0,8.0,4.0,2.0
2879,2,36061026100,13496,29702.0,5024.0,14512.0,1986.0,34.2,42.5,17.3,42.4,21.1,5.0,14.3,3.2,40.1,5832,89.3,5.8,4.9,0.0,19.4,3,3,0,40.0,24.0,10.0,2.0
