,year,CensusTract,TotalPop,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,FELONY,MISDEMEANOR,VIOLATION
204,2016,36005029302.0,5597,94695.0,3647.0,57617.0,6223.0,1.4000000000000028,0.0,65.0,15.599999999999973,16.900000000000027,0.6000000000000009,1.900000000000004,6.600000000000013,46.3000000000001,2676,74.0,18.5,7.5,0.0,6.2999999999999945,33.0,56.0,19
205,2016,36005029500.0,4725,100750.0,16363.0,50679.0,10977.0,5.899999999999987,6.100000000000013,56.80000000000012,16.900000000000038,21.0,3.899999999999991,1.4000000000000032,3.899999999999991,43.89999999999995,2667,82.8999999999998,12.599999999999973,4.5,0.0,5.0,37.0,80.0,11
206,2016,36005029600.0,1660,49013.0,9666.0,27362.0,3686.0,14.399999999999855,15.899999999999835,61.09999999999938,12.0,12.69999999999988,6.40000000000006,7.80000000000008,6.900000000000063,30.29999999999969,809,82.59999999999917,11.199999999999891,6.199999999999946,0.0,9.300000000000095,150.0,348.0,55
207,2016,36005029700.0,3749,93452.0,13777.0,48951.0,6709.0,3.1000000000000068,0.0,70.3999999999998,10.299999999999976,16.29999999999999,2.1,0.9000000000000022,4.899999999999988,45.699999999999896,1775,70.6000000000002,20.300000000000033,9.099999999999994,0.0,6.3999999999999835,47.0,83.0,10
208,2016,36005030000.0,5801,51806.0,10669.0,31134.0,3534.0,11.099999999999957,2.0,34.60000000000012,20.69999999999992,27.899999999999928,8.700000000000031,8.099999999999973,4.0,38.69999999999988,2973,73.39999999999975,21.30000000000008,5.2999999999999785,0.0,5.700000000000022,62.0,116.0,33
209,2016,36005030100.0,1308,76771.0,20774.0,43653.0,11349.0,12.300000000000004,0.0,67.90000000000003,4.599999999999998,22.39999999999999,0.0,5.099999999999998,4.0,42.1,455,80.90000000000003,10.300000000000004,8.800000000000004,0.0,3.4000000000000012,9.0,15.0,3
210,2016,36005030200.0,9607,51536.0,6264.0,29648.0,4248.0,7.9000000000000306,9.90000000000004,41.10000000000017,22.6999999999999,26.80000000000011,6.5,2.799999999999997,1.3000000000000056,45.79999999999993,4397,70.20000000000029,26.399999999999928,3.399999999999986,0.0,12.0,60.0,127.0,42
211,2016,36005030701.0,5248,80846.0,5933.0,55327.0,7451.0,7.800000000000006,10.199999999999992,64.30000000000001,4.199999999999998,26.0,4.300000000000002,1.1000000000000008,8.5,42.79999999999997,2518,82.0,11.699999999999992,6.0,0.4000000000000001,4.400000000000003,11.0,24.0,6
212,2016,36005030900.0,3896,87238.0,18206.0,48640.0,7419.0,3.099999999999997,1.200000000000002,79.19999999999987,2.9000000000000044,15.700000000000026,0.7000000000000011,1.5,10.299999999999985,45.90000000000007,1301,78.6000000000001,10.0,10.5,0.9,5.5,38.0,43.0,5
213,2016,36005031000.0,4869,80724.0,14256.0,28097.0,4294.0,11.0,23.599999999999948,42.0,16.599999999999962,22.300000000000033,11.0,8.10000000000001,3.3999999999999924,33.800000000000075,1833,76.1000000000002,21.699999999999967,2.1999999999999953,0.0,7.100000000000015,32.0,77.0,23
214,2016,36005031200.0,2015,62275.0,13663.0,31987.0,5069.0,4.0,0.0,41.599999999999945,23.799999999999965,20.59999999999998,6.399999999999992,7.600000000000009,2.9000000000000035,34.5,952,67.60000000000001,29.599999999999962,2.699999999999997,0.0,10.399999999999986,11.0,48.0,13
215,2016,36005031400.0,2300,83393.0,11769.0,35539.0,5551.0,5.6999999999999975,4.5,40.90000000000003,25.5,21.10000000000001,6.900000000000004,5.5,1.2999999999999992,39.70000000000002,1124,82.40000000000005,14.100000000000007,3.599999999999997,0.0,7.699999999999995,17.0,19.0,2
216,2016,36005031600.0,1956,70759.0,8262.0,31252.0,3655.0,15.100000000000012,21.0,38.5,20.100000000000016,24.100000000000016,7.6,9.699999999999992,1.0,36.70000000000003,921,82.0,16.200000000000006,1.7999999999999985,0.0,8.300000000000006,12.0,20.0,9
217,2016,36005031800.0,2252,55739.0,9929.0,20745.0,3449.0,12.699999999999998,19.799999999999983,25.5,19.5,32.200000000000024,10.899999999999993,11.89999999999999,4.1999999999999975,49.09999999999996,847,82.09999999999994,12.0,5.900000000000002,0.0,13.8,14.0,26.0,5
218,2016,36005032300.0,4595,87483.0,10229.0,52496.0,6813.0,3.5,1.0,64.89999999999986,7.100000000000013,19.0,0.0,9.0,5.100000000000012,44.199999999999896,2394,81.3999999999998,15.0,3.6000000000000068,0.0,11.599999999999987,36.0,67.0,17
219,2016,36005032400.0,2954,27946.0,6160.0,17816.0,4233.0,33.10000000000015,52.89999999999977,19.4,31.0,32.600000000000136,5.299999999999977,11.80000000000003,1.0,45.7999999999999,1285,71.79999999999967,24.5,3.7000000000000153,0.0,9.400000000000043,47.0,154.0,44
220,2016,36005032600.0,3576,56429.0,13031.0,23382.0,4196.0,6.5,1.8000000000000034,42.3000000000001,12.599999999999984,21.900000000000052,8.600000000000017,14.599999999999973,1.200000000000001,39.8000000000001,1369,85.5,12.299999999999974,2.1999999999999957,0.0,10.700000000000024,33.0,65.0,16
221,2016,36005032800.0,4260,30089.0,6710.0,15091.0,2654.0,31.699999999999882,38.6999999999999,23.399999999999984,36.600000000000136,22.0,8.40000000000003,9.59999999999996,1.3000000000000054,36.100000000000136,1567,75.0,18.400000000000066,6.5,0.0,15.400000000000055,42.0,145.0,30
222,2016,36005033000.0,5697,37811.0,3593.0,16270.0,2320.0,25.899999999999856,40.29999999999984,13.0,34.6000000000002,27.30000000000011,4.700000000000026,20.39999999999992,1.3000000000000071,46.899999999999764,2686,88.79999999999953,9.199999999999974,2.0,0.0,9.300000000000027,83.0,184.0,39
